,bath,balcony,price
10223,4.0,1.0,462.0
10224,2.0,2.0,85.0
10225,2.0,1.0,27.0
10226,5.0,3.0,300.0
10227,2.0,2.0,98.0
10228,2.0,1.0,99.39
10229,3.0,2.0,135.0
10230,2.0,1.0,270.0
10231,2.0,2.0,64.08
10232,2.0,2.0,25.0
10233,4.0,3.0,135.0
10234,2.0,2.0,52.5
10235,2.0,0.0,50.0
10236,2.0,0.0,58.0
10237,3.0,2.0,450.0
10238,2.0,2.0,39.0
10239,6.0,1.0,150.0
10240,1.0,0.0,37.0
10241,2.0,1.0,59.0
10242,3.0,2.0,135.0
10243,2.0,1.0,45.0
10244,3.0,3.0,150.0
10245,4.0,1.0,138.0
10246,2.0,2.0,68.0
10247,1.0,1.0,46.0
10248,2.0,1.0,85.0
10249,5.0,2.0,325.0
10250,3.0,1.0,501.0
10251,6.0,2.0,460.0
10252,3.0,2.0,130.0
10253,3.0,2.0,112.0
10254,2.0,0.0,90.0
10255,2.0,1.0,72.0
10256,2.0,1.0,51.0
10257,2.0,0.0,60.48
10258,2.0,2.0,28.18
10259,3.0,2.0,175.0
10260,2.0,1.0,52.0
10261,1.0,1.0,46.0
10262,2.0,1.0,36.1
10263,2.0,1.0,60.0
10264,2.0,2.0,59.0
10265,2.0,1.0,58.0
10266,4.0,2.0,118.0
10267,2.0,1.0,37.0
10268,3.0,2.0,77.99
10269,4.0,2.0,250.0
10270,3.0,3.0,85.0
10271,3.0,1.0,68.0
10272,2.0,2.0,53.0
10273,1.0,1.0,19.9
10274,3.0,2.0,70.0
10275,2.0,2.0,115.0
10276,2.0,1.0,29.0
10277,2.0,1.0,40.45
10278,2.0,2.0,48.75
10279,2.0,1.0,30.76
10280,4.0,1.0,70.0
10281,3.0,3.0,90.0
10282,2.0,1.0,50.0
10283,3.0,2.0,110.0
10284,2.0,1.0,47.0
10285,2.0,2.0,33.43
10286,2.0,1.0,52.0
10287,2.0,1.0,75.0
10288,2.0,2.0,35.0
10289,2.0,0.0,44.0
10290,2.0,1.0,71.0
10291,2.0,1.0,53.5
10292,4.0,,325.0
10293,2.0,1.0,62.0
10294,2.0,2.0,40.21
10295,3.0,1.0,120.0
10296,2.0,2.0,120.0
10297,3.0,2.0,58.0
10298,3.0,2.0,81.0
10299,2.0,2.0,45.0
10300,3.0,3.0,55.6
10301,2.0,1.0,95.0
10302,4.0,2.0,85.0
10303,2.0,1.0,40.0
10304,4.0,2.0,2340.0
10305,5.0,3.0,160.0
10306,1.0,1.0,33.7
10307,5.0,0.0,80.0
10308,2.0,1.0,60.0
10309,4.0,2.0,185.0
10310,3.0,1.0,142.0
10311,3.0,3.0,92.69
10312,3.0,2.0,125.0
10313,4.0,3.0,240.0
10314,2.0,1.0,95.0
10315,2.0,1.0,77.0
10316,3.0,,235.0
10317,3.0,2.0,120.0
10318,2.0,1.0,80.0
10319,1.0,1.0,31.1
10320,3.0,2.0,400.0
10321,2.0,1.0,78.0
10322,3.0,2.0,96.0
10323,3.0,2.0,65.0
10324,5.0,1.0,220.0
10325,2.0,1.0,48.66
10326,2.0,1.0,58.0
10327,4.0,0.0,65.0
10328,2.0,2.0,185.0
10329,2.0,3.0,81.0
10330,,,70.99
10331,2.0,1.0,45.51
10332,3.0,2.0,75.0
10333,3.0,2.0,89.0
10334,2.0,2.0,55.78
10335,2.0,3.0,59.0
10336,2.0,,70.0
10337,3.0,1.0,108.0
10338,3.0,1.0,60.0
10339,2.0,2.0,38.0
10340,2.0,1.0,29.61
10341,2.0,1.0,67.48
10342,1.0,1.0,34.77
10343,2.0,2.0,45.0
10344,2.0,1.0,65.0
10345,2.0,2.0,52.0
10346,2.0,2.0,60.0
10347,4.0,3.0,230.0
10348,4.0,2.0,122.0
10349,2.0,1.0,70.0
10350,2.0,1.0,70.0
10351,1.0,0.0,27.565
10352,2.0,3.0,70.0
10353,2.0,2.0,57.0
10354,2.0,2.0,48.0
10355,3.0,3.0,150.0
10356,3.0,2.0,103.0
10357,2.0,1.0,47.42
10358,2.0,0.0,75.0
10359,2.0,2.0,69.0
10360,6.0,0.0,230.0
10361,5.0,0.0,176.0
10362,5.0,2.0,320.0
10363,2.0,2.0,39.98
10364,3.0,3.0,92.0
10365,2.0,1.0,76.0
10366,7.0,2.0,225.0
10367,3.0,1.0,120.0
10368,2.0,2.0,55.0
10369,2.0,1.0,51.0
10370,4.0,0.0,175.0
10371,2.0,1.0,25.4
10372,3.0,2.0,115.0
10373,5.0,3.0,370.0
10374,2.0,1.0,72.0
10375,2.0,1.0,40.0
10376,4.0,2.0,240.0
10377,2.0,2.0,30.35
10378,2.0,1.0,68.0
10379,2.0,1.0,105.0
10380,2.0,1.0,182.0
10381,2.0,1.0,31.9
10382,2.0,1.0,67.0
10383,3.0,2.0,145.0
10384,3.0,2.0,325.0
10385,3.0,2.0,109.0
10386,5.0,,135.0
10387,2.0,1.0,32.0
10388,2.0,3.0,58.0
10389,3.0,2.0,75.0
10390,2.0,1.0,50.0
10391,2.0,1.0,25.99
10392,2.0,2.0,42.0
10393,2.0,2.0,48.1
10394,2.0,2.0,62.0
10395,2.0,1.0,63.0
10396,3.0,2.0,330.0
10397,2.0,1.0,24.9
10398,2.0,1.0,30.13
10399,4.0,3.0,115.0
10400,3.0,3.0,112.0
10401,2.0,2.0,45.0
10402,2.0,1.0,80.0
10403,2.0,1.0,65.0
10404,3.0,1.0,93.25
10405,5.0,3.0,145.0
10406,3.0,2.0,138.0
10407,4.0,,190.0
10408,3.0,2.0,226.0
10409,3.0,1.0,45.0
10410,5.0,2.0,300.0
10411,2.0,1.0,69.84
10412,2.0,1.0,69.0
10413,2.0,1.0,65.0
10414,2.0,2.0,35.0
10415,2.0,1.0,33.51
10416,3.0,1.0,61.95
10417,3.0,3.0,85.0
10418,2.0,2.0,41.0
10419,4.0,2.0,182.0
10420,2.0,1.0,58.0
10421,2.0,0.0,145.0
10422,3.0,1.0,135.0
10423,2.0,2.0,65.0
10424,2.0,1.0,25.0
10425,3.0,2.0,60.0
10426,2.0,1.0,71.73
10427,2.0,3.0,40.0
10428,2.0,2.0,27.6
10429,6.0,2.0,1800.0
10430,2.0,1.0,56.7
10431,2.0,2.0,65.0
10432,2.0,1.0,38.95
10433,2.0,2.0,29.5
10434,2.0,2.0,40.45
10435,3.0,2.0,145.0
10436,1.0,1.0,16.5
10437,1.0,1.0,18.0
10438,2.0,3.0,120.0
10439,2.0,0.0,55.43
10440,3.0,2.0,67.55
10441,4.0,3.0,189.0
10442,2.0,1.0,63.0
10443,3.0,2.0,129.0
10444,2.0,1.0,73.87
10445,2.0,2.0,64.08
10446,2.0,2.0,73.0
10447,2.0,1.0,42.0
10448,2.0,2.0,53.11
10449,2.0,1.0,62.0
10450,2.0,2.0,45.0
10451,3.0,3.0,75.0
10452,2.0,1.0,76.0
10453,2.0,2.0,26.85
10454,2.0,3.0,48.0
10455,3.0,1.0,134.0
10456,2.0,2.0,55.0
10457,2.0,1.0,65.0
10458,2.0,1.0,36.0
10459,2.0,2.0,33.0
10460,3.0,3.0,85.0
10461,3.0,2.0,75.0
10462,2.0,1.0,75.0
10463,1.0,0.0,30.0
10464,3.0,2.0,115.0
10465,2.0,1.0,35.0
10466,1.0,1.0,33.0
10467,4.0,0.0,153.5
10468,3.0,0.0,140.0
10469,2.0,2.0,37.5
10470,2.0,2.0,80.0
10471,2.0,2.0,51.0
10472,2.0,1.0,75.0
10473,2.0,2.0,87.0
10474,2.0,2.0,25.88
10475,9.0,3.0,230.0
10476,3.0,1.0,90.0
10477,6.0,3.0,155.0
10478,2.0,0.0,40.0
10479,2.0,1.0,46.0
10480,3.0,,92.13
10481,2.0,1.0,67.38
10482,2.0,1.0,31.48
10483,4.0,3.0,240.0
10484,2.0,3.0,51.1
10485,7.0,,1500.0
10486,3.0,2.0,145.0
10487,2.0,2.0,52.0
10488,2.0,2.0,200.0
10489,3.0,2.0,295.0
10490,2.0,2.0,42.0
10491,2.0,2.0,40.0
10492,4.0,2.0,340.0
10493,2.0,0.0,65.0
10494,3.0,3.0,40.5
10495,2.0,1.0,51.66
10496,3.0,2.0,131.0
10497,2.0,2.0,55.0
10498,2.0,1.0,60.0
10499,4.0,,60.0
10500,2.0,1.0,36.1
10501,4.0,3.0,240.0
10502,3.0,1.0,80.0
10503,2.0,1.0,37.8
10504,2.0,1.0,50.0
10505,2.0,2.0,35.0
10506,2.0,1.0,50.0
10507,3.0,2.0,127.0
10508,2.0,0.0,20.0
10509,1.0,1.0,25.0
10510,4.0,2.0,252.0
10511,2.0,2.0,38.37
10512,2.0,0.0,230.0
10513,3.0,1.0,55.0
10514,4.0,2.0,157.0
10515,4.0,,375.0
10516,2.0,2.0,42.15
10517,2.0,1.0,47.36
10518,3.0,2.0,85.0
10519,2.0,2.0,32.9
10520,3.0,2.0,85.5
10521,3.0,1.0,72.0
10522,5.0,2.0,180.0
10523,3.0,2.0,69.0
10524,3.0,2.0,125.0
10525,3.0,2.0,150.0
10526,1.0,1.0,8.0
10527,1.0,1.0,14.0
10528,2.0,2.0,68.0
10529,2.0,1.0,44.96
10530,2.0,0.0,180.0
10531,2.0,1.0,51.0
10532,2.0,,92.0
10533,3.0,3.0,65.0
10534,3.0,3.0,175.0
10535,3.0,2.0,211.0
10536,5.0,0.0,89.0
10537,2.0,1.0,31.15
10538,2.0,3.0,120.0
10539,2.0,1.0,46.25
10540,3.0,1.0,148.0
10541,1.0,0.0,33.66
10542,4.0,0.0,150.0
10543,4.0,,250.0
10544,5.0,2.0,200.0
10545,2.0,1.0,90.0
10546,2.0,1.0,65.0
10547,2.0,3.0,55.0
10548,4.0,2.0,80.0
10549,2.0,1.0,70.0
10550,1.0,1.0,35.0
10551,4.0,2.0,121.0
10552,2.0,0.0,130.0
10553,,,222.0
10554,2.0,1.0,240.0
10555,2.0,1.0,68.32
10556,2.0,2.0,46.0
10557,2.0,2.0,73.0
10558,3.0,3.0,48.9
10559,1.0,1.0,29.0
10560,5.0,,245.0
10561,3.0,,90.0
10562,2.0,1.0,45.91
10563,2.0,1.0,50.17
10564,4.0,3.0,161.0
10565,2.0,3.0,60.0
10566,5.0,3.0,130.0
10567,2.0,3.0,44.42
10568,2.0,2.0,86.0
10569,2.0,0.0,62.425
10570,3.0,2.0,700.0
10571,2.0,1.0,86.65
10572,2.0,1.0,85.5
10573,2.0,2.0,87.0
10574,2.0,1.0,85.0
10575,2.0,1.0,32.92
10576,1.0,1.0,27.0
10577,2.0,3.0,83.0
10578,2.0,1.0,39.0
10579,3.0,2.0,149.0
10580,4.0,0.0,100.0
10581,2.0,1.0,80.0
10582,2.0,2.0,40.0
10583,2.0,3.0,90.0
10584,3.0,3.0,130.0
10585,2.0,1.0,31.99
10586,2.0,1.0,53.0
10587,2.0,1.0,50.0
10588,2.0,1.0,61.0
10589,2.0,3.0,188.0
10590,3.0,0.0,162.0
10591,3.0,2.0,160.0
10592,8.0,1.0,150.0
10593,4.0,,350.0
10594,4.0,3.0,295.0
10595,2.0,2.0,52.86
10596,5.0,3.0,364.0
10597,2.0,2.0,45.0
10598,7.0,1.0,175.0
10599,2.0,2.0,50.75
10600,3.0,3.0,131.0
10601,2.0,3.0,71.0
10602,2.0,3.0,195.0
10603,2.0,1.0,70.0
10604,1.0,1.0,35.0
10605,3.0,2.0,47.25
10606,2.0,1.0,27.0
10607,2.0,3.0,110.0
10608,1.0,1.0,36.85
10609,3.0,2.0,110.0
10610,2.0,2.0,95.0
10611,1.0,0.0,53.0
10612,2.0,2.0,92.0
10613,2.0,1.0,54.0
10614,2.0,1.0,39.08
10615,2.0,2.0,60.0
10616,2.0,1.0,51.5
10617,3.0,1.0,255.0
10618,2.0,1.0,46.0
10619,2.0,1.0,80.0
10620,6.0,0.0,212.5
10621,2.0,1.0,95.0
10622,2.0,1.0,31.0
10623,2.0,2.0,72.0
10624,5.0,3.0,950.0
10625,2.0,1.0,160.0
10626,1.0,0.0,90.0
10627,3.0,2.0,60.0
10628,3.0,1.0,69.0
10629,2.0,1.0,36.28
10630,2.0,1.0,69.18
10631,5.0,3.0,345.0
10632,2.0,2.0,55.0
10633,2.0,0.0,75.0
10634,,,31.11
10635,2.0,2.0,33.84
10636,2.0,2.0,60.0
10637,2.0,1.0,55.0
10638,2.0,2.0,45.0
10639,4.0,2.0,235.0
10640,2.0,1.0,55.0
10641,5.0,1.0,150.0
10642,4.0,2.0,595.0
10643,2.0,1.0,37.0
10644,2.0,2.0,60.0
10645,2.0,0.0,80.0
10646,2.0,1.0,37.0
10647,4.0,0.0,90.0
10648,1.0,1.0,57.0
10649,9.0,,200.0
10650,3.0,1.0,112.0
10651,1.0,0.0,45.0
10652,2.0,1.0,69.9
10653,2.0,1.0,49.0
10654,2.0,0.0,34.0
10655,2.0,2.0,54.0
10656,1.0,1.0,40.0
10657,2.0,1.0,54.79
10658,3.0,2.0,106.0
10659,2.0,0.0,70.0
10660,1.0,0.0,55.0
10661,4.0,2.0,350.0
10662,3.0,2.0,110.0
10663,2.0,1.0,34.0
10664,2.0,1.0,32.0
10665,4.0,3.0,340.0
10666,2.0,1.0,65.0
10667,3.0,1.0,145.0
10668,2.0,1.0,37.01
10669,1.0,1.0,38.0
10670,3.0,1.0,50.0
10671,3.0,2.0,104.0
10672,2.0,2.0,46.0
10673,2.0,1.0,66.0
10674,5.0,1.0,95.5
10675,2.0,1.0,57.0
10676,2.0,1.0,36.0
10677,2.0,2.0,73.2
10678,2.0,1.0,43.0
10679,3.0,2.0,125.0
10680,3.0,2.0,62.0
10681,3.0,2.0,350.0
10682,1.0,1.0,26.91
10683,2.0,1.0,78.74
10684,3.0,2.0,750.0
10685,2.0,2.0,40.0
10686,5.0,2.0,225.0
10687,3.0,3.0,160.0
10688,2.0,2.0,44.0
10689,1.0,1.0,20.0
10690,2.0,1.0,198.0
10691,5.0,,140.0
10692,2.0,2.0,42.0
10693,2.0,1.0,45.0
10694,2.0,0.0,55.0
10695,13.0,,150.0
10696,2.0,1.0,32.0
10697,4.0,2.0,359.0
10698,4.0,1.0,203.0
10699,3.0,3.0,92.0
10700,2.0,1.0,100.0
10701,2.0,1.0,63.0
10702,2.0,1.0,41.0
10703,1.0,1.0,50.0
10704,1.0,1.0,27.0
10705,3.0,1.0,90.0
10706,1.0,0.0,32.39
10707,4.0,2.0,600.0
10708,2.0,1.0,58.0
10709,1.0,1.0,20.0
10710,2.0,1.0,58.0
10711,2.0,1.0,160.0
10712,4.0,2.0,185.0
10713,5.0,2.0,75.0
10714,3.0,3.0,108.0
10715,3.0,3.0,125.0
10716,2.0,3.0,42.0
10717,5.0,1.0,105.0
10718,5.0,1.0,230.0
10719,2.0,1.0,65.0
10720,3.0,,81.0
10721,2.0,1.0,37.49
10722,2.0,1.0,87.0
10723,3.0,1.0,107.0
10724,3.0,2.0,210.0
10725,3.0,3.0,196.0
10726,,,102.92
10727,2.0,1.0,72.0
10728,3.0,2.0,130.0
10729,1.0,1.0,50.0
10730,3.0,2.0,99.0
10731,4.0,3.0,170.0
10732,3.0,2.0,78.0
10733,3.0,2.0,150.0
10734,2.0,1.0,40.0
10735,2.0,1.0,74.03
10736,3.0,2.0,224.0
10737,4.0,3.0,176.0
10738,2.0,2.0,33.95
10739,2.0,1.0,57.0
10740,2.0,1.0,97.0
10741,3.0,2.0,85.0
10742,2.0,2.0,85.0
10743,5.0,0.0,110.0
10744,1.0,1.0,29.0
10745,2.0,2.0,70.0
10746,2.0,1.0,55.0
10747,3.0,1.0,70.0
10748,2.0,2.0,55.0
10749,4.0,2.0,975.0
10750,2.0,2.0,74.0
10751,2.0,2.0,60.0
10752,1.0,1.0,39.0
10753,2.0,1.0,51.0
10754,5.0,,240.0
10755,1.0,1.0,38.0
10756,5.0,2.0,330.0
10757,3.0,2.0,54.2
10758,8.0,0.0,150.0
10759,4.0,1.0,175.0
10760,4.0,2.0,450.0
10761,2.0,3.0,51.91
10762,3.0,2.0,115.0
10763,5.0,1.0,225.0
10764,2.0,2.0,49.0
10765,4.0,,410.0
10766,2.0,1.0,83.0
10767,2.0,1.0,91.65
10768,2.0,2.0,76.0
10769,2.0,2.0,76.18
10770,4.0,3.0,170.0
10771,2.0,1.0,34.65
10772,2.0,3.0,45.0
10773,4.0,2.0,151.0
10774,3.0,1.0,225.0
10775,1.0,1.0,46.0
10776,2.0,1.0,45.0
10777,3.0,2.0,107.0
10778,3.0,2.0,130.0
10779,2.0,2.0,63.0
10780,1.0,1.0,27.0
10781,1.0,1.0,61.0
10782,3.0,3.0,180.0
10783,3.0,0.0,125.0
10784,2.0,1.0,39.77
10785,2.0,1.0,38.0
10786,5.0,3.0,185.0
10787,2.0,3.0,36.0
10788,2.0,0.0,73.0
10789,2.0,1.0,39.9
10790,2.0,2.0,56.0
10791,4.0,3.0,240.0
10792,3.0,1.0,204.0
10793,2.0,1.0,55.0
10794,3.0,1.0,133.0
10795,2.0,2.0,54.0
10796,2.0,0.0,80.0
10797,1.0,1.0,23.0
10798,2.0,2.0,48.0
10799,6.0,1.0,74.0
10800,3.0,2.0,113.0
10801,2.0,1.0,60.0
10802,2.0,0.0,100.0
10803,2.0,2.0,66.25
10804,2.0,1.0,37.62
10805,3.0,2.0,57.0
10806,2.0,1.0,78.0
10807,2.0,1.0,65.0
10808,2.0,1.0,55.15
10809,4.0,0.0,175.0
10810,5.0,2.0,138.0
10811,2.0,1.0,60.0
10812,3.0,2.0,92.59
10813,3.0,1.0,150.0
10814,2.0,1.0,85.0
10815,3.0,3.0,300.0
10816,2.0,1.0,42.0
10817,2.0,2.0,62.0
10818,2.0,2.0,39.89
10819,3.0,3.0,70.0
10820,2.0,2.0,35.0
10821,2.0,2.0,63.0
10822,5.0,,300.0
10823,2.0,1.0,85.0
10824,2.0,2.0,68.0
10825,2.0,1.0,27.0
10826,2.0,2.0,110.0
10827,2.0,1.0,62.0
10828,2.0,1.0,56.5
10829,4.0,0.0,134.0
10830,2.0,2.0,28.0
10831,3.0,3.0,98.0
10832,2.0,2.0,38.5
10833,4.0,2.0,536.0
10834,2.0,2.0,59.0
10835,3.0,2.0,162.0
10836,2.0,1.0,60.1
10837,2.0,1.0,46.29
10838,1.0,1.0,105.0
10839,3.0,3.0,125.0
10840,4.0,3.0,116.0
10841,3.0,2.0,105.0
10842,2.0,2.0,52.79
10843,2.0,2.0,53.0
10844,2.0,0.0,55.0
10845,2.0,1.0,62.0
10846,5.0,0.0,260.0
10847,3.0,2.0,107.0
10848,2.0,2.0,65.0
10849,2.0,1.0,45.0
10850,2.0,1.0,39.0
10851,2.0,1.0,36.0
10852,6.0,2.0,852.0
10853,3.0,0.0,200.0
10854,3.0,1.0,69.0
10855,2.0,1.0,93.65
10856,2.0,1.0,65.0
10857,2.0,2.0,54.2
10858,2.0,2.0,65.0
10859,4.0,2.0,125.0
10860,3.0,3.0,90.0
10861,2.0,2.0,99.14
10862,2.0,1.0,30.0
10863,2.0,2.0,87.0
10864,2.0,2.0,85.05
10865,2.0,2.0,39.5
10866,2.0,1.0,57.0
10867,2.0,2.0,75.0
10868,1.0,2.0,51.0
10869,2.0,1.0,70.0
10870,2.0,0.0,56.725
10871,3.0,1.0,265.0
10872,2.0,1.0,30.27
10873,3.0,1.0,62.63
10874,1.0,1.0,36.85
10875,3.0,3.0,115.0
10876,2.0,1.0,29.6
10877,2.0,1.0,65.0
10878,2.0,2.0,120.0
10879,2.0,2.0,65.0
10880,2.0,1.0,39.0
10881,4.0,0.0,218.0
10882,2.0,2.0,85.0
10883,3.0,2.0,150.0
10884,2.0,1.0,35.0
10885,3.0,1.0,375.0
10886,4.0,3.0,240.0
10887,4.0,2.0,155.0
10888,2.0,1.0,34.0
10889,2.0,2.0,69.0
10890,2.0,1.0,42.6
10891,2.0,2.0,39.29
10892,1.0,1.0,12.0
10893,3.0,1.0,50.0
10894,3.0,2.0,119.0
10895,1.0,0.0,34.355
10896,3.0,3.0,250.0
10897,4.0,1.0,125.0
10898,2.0,1.0,70.0
10899,2.0,1.0,60.0
10900,3.0,2.0,118.0
10901,2.0,2.0,36.25
10902,2.0,1.0,47.8
10903,2.0,2.0,36.0
10904,3.0,3.0,80.0
10905,2.0,2.0,57.0
10906,3.0,3.0,73.0
10907,2.0,0.0,36.38
10908,5.0,3.0,253.0
10909,2.0,2.0,56.0
10910,5.0,,510.0
10911,2.0,1.0,48.0
10912,3.0,1.0,210.0
10913,3.0,1.0,270.0
10914,3.0,2.0,92.0
10915,2.0,2.0,61.8
10916,3.0,3.0,192.0
10917,3.0,1.0,84.52
10918,3.0,3.0,120.0
10919,4.0,1.0,70.0
10920,2.0,1.0,64.8
10921,3.0,2.0,85.0
10922,2.0,1.0,35.25
10923,1.0,1.0,20.0
10924,4.0,2.0,122.0
10925,2.0,1.0,40.65
10926,4.0,2.0,215.0
10927,2.0,2.0,53.67
10928,3.0,2.0,82.0
10929,2.0,2.0,75.0
10930,2.0,,52.0
10931,2.0,2.0,56.0
10932,1.0,1.0,55.0
10933,5.0,,325.0
10934,3.0,2.0,225.0
10935,3.0,2.0,135.0
10936,2.0,1.0,95.0
10937,1.0,1.0,200.0
10938,3.0,2.0,77.68
10939,2.0,1.0,59.0
10940,3.0,1.0,240.0
10941,1.0,1.0,46.0
10942,2.0,0.0,146.0
10943,3.0,3.0,60.9
10944,3.0,3.0,66.0
10945,2.0,1.0,53.56
10946,2.0,1.0,35.23
10947,3.0,2.0,275.0
10948,2.0,2.0,52.0
10949,3.0,3.0,80.0
10950,1.0,1.0,21.0
10951,2.0,2.0,47.0
10952,2.0,2.0,40.0
10953,2.0,2.0,54.5
10954,2.0,3.0,63.0
10955,1.0,1.0,125.0
10956,5.0,2.0,192.0
10957,2.0,1.0,60.0
10958,2.0,2.0,65.0
10959,2.0,1.0,70.0
10960,3.0,2.0,100.0
10961,2.0,1.0,55.0
10962,2.0,2.0,50.0
10963,2.0,2.0,105.0
10964,3.0,2.0,280.0
10965,3.0,3.0,115.0
10966,2.0,2.0,30.47
10967,2.0,,69.0
10968,2.0,2.0,52.76
10969,3.0,1.0,270.0
10970,2.0,1.0,42.5
10971,3.0,2.0,110.0
10972,4.0,2.0,368.0
10973,2.0,2.0,52.0
10974,3.0,3.0,138.0
10975,2.0,2.0,125.0
10976,2.0,1.0,36.28
10977,2.0,1.0,39.0
10978,2.0,1.0,62.0
10979,3.0,2.0,126.0
10980,3.0,2.0,100.0
10981,5.0,0.0,55.0
10982,2.0,2.0,41.0
10983,4.0,3.0,320.0
10984,3.0,2.0,120.0
10985,2.0,2.0,45.0
10986,3.0,1.0,64.0
10987,3.0,2.0,65.0
10988,2.0,2.0,135.0
10989,3.0,3.0,55.0
10990,2.0,1.0,57.0
10991,3.0,2.0,106.0
10992,3.0,2.0,150.0
10993,2.0,1.0,44.5
10994,1.0,1.0,40.42
10995,2.0,1.0,38.0
10996,4.0,0.0,270.0
10997,2.0,2.0,160.0
10998,2.0,0.0,48.0
10999,4.0,3.0,130.0
11000,3.0,1.0,104.0
11001,4.0,0.0,150.0
11002,6.0,3.0,60.0
11003,2.0,2.0,70.0
11004,2.0,1.0,78.0
11005,2.0,1.0,59.0
11006,4.0,0.0,154.0
11007,3.0,3.0,350.0
11008,2.0,2.0,45.0
11009,4.0,2.0,95.0
11010,3.0,2.0,105.0
11011,2.0,1.0,65.0
11012,2.0,1.0,43.0
11013,5.0,2.0,200.0
11014,4.0,2.0,630.0
11015,4.0,0.0,150.0
11016,4.0,3.0,65.0
11017,2.0,2.0,75.0
11018,1.0,0.0,42.0
11019,,,12.75
11020,2.0,1.0,69.61
11021,3.0,2.0,94.36
11022,2.0,2.0,88.0
11023,2.0,1.0,68.0
11024,2.0,2.0,39.0
11025,2.0,1.0,29.95
11026,2.0,1.0,45.0
11027,3.0,2.0,71.28
11028,2.0,1.0,37.29
11029,2.0,2.0,24.0
11030,5.0,2.0,170.0
11031,4.0,1.0,230.0
11032,6.0,,190.0
11033,3.0,1.0,58.0
11034,3.0,1.0,75.0
11035,5.0,2.0,170.0
11036,2.0,2.0,38.0
11037,2.0,1.0,52.32
11038,2.0,2.0,65.0
11039,2.0,1.0,58.0
11040,2.0,2.0,45.0
11041,2.0,3.0,68.0
11042,3.0,0.0,76.16
11043,6.0,3.0,180.0
11044,3.0,2.0,149.0
11045,3.0,,126.0
11046,3.0,2.0,87.0
11047,3.0,,103.0
11048,3.0,1.0,67.77
11049,2.0,3.0,50.0
11050,4.0,2.0,225.0
11051,2.0,2.0,65.0
11052,3.0,2.0,84.53
11053,3.0,3.0,180.0
11054,2.0,1.0,110.0
11055,7.0,3.0,110.0
11056,2.0,1.0,45.68
11057,2.0,1.0,70.0
11058,2.0,1.0,130.0
11059,4.0,2.0,129.0
11060,3.0,1.0,70.0
11061,2.0,1.0,78.0
11062,2.0,1.0,58.0
11063,2.0,1.0,50.0
11064,2.0,3.0,65.0
11065,3.0,1.0,62.63
11066,3.0,2.0,140.0
11067,2.0,1.0,32.67
11068,1.0,3.0,95.0
11069,2.0,1.0,57.0
11070,9.0,3.0,125.0
11071,2.0,1.0,140.0
11072,2.0,1.0,45.0
11073,2.0,1.0,43.0
11074,1.0,2.0,31.0
11075,5.0,,130.0
11076,3.0,2.0,66.73
11077,2.0,1.0,41.0
11078,8.0,,155.0
11079,3.0,2.0,125.0
11080,5.0,2.0,2912.0
11081,3.0,0.0,68.0
11082,4.0,3.0,204.0
11083,2.0,2.0,25.88
11084,2.0,2.0,42.0
11085,2.0,2.0,38.0
11086,3.0,0.0,170.0
11087,2.0,1.0,41.0
11088,2.0,2.0,33.1
11089,3.0,2.0,85.0
11090,3.0,2.0,115.0
11091,1.0,1.0,10.0
11092,2.0,1.0,62.93
11093,3.0,1.0,68.0
11094,3.0,0.0,175.0
11095,2.0,2.0,93.0
11096,3.0,3.0,240.0
11097,6.0,2.0,650.0
11098,2.0,3.0,42.0
11099,2.0,2.0,38.5
11100,6.0,,700.0
11101,3.0,1.0,71.0
11102,5.0,0.0,150.0
11103,2.0,1.0,43.0
11104,2.0,1.0,33.5
11105,3.0,2.0,139.0
11106,2.0,2.0,63.0
11107,3.0,1.0,630.0
11108,3.0,1.0,125.0
11109,2.0,1.0,124.0
11110,3.0,3.0,56.5
11111,3.0,1.0,107.0
11112,2.0,1.0,130.0
11113,2.0,0.0,40.0
11114,2.0,3.0,65.0
11115,2.0,1.0,77.0
11116,1.0,1.0,19.9
11117,1.0,1.0,15.0
11118,3.0,1.0,90.0
11119,2.0,2.0,58.0
11120,2.0,1.0,40.43
11121,1.0,0.0,65.0
11122,3.0,0.0,95.0
11123,3.0,2.0,108.0
11124,2.0,1.0,56.0
11125,2.0,1.0,39.0
11126,3.0,3.0,100.0
11127,2.0,2.0,70.0
11128,11.0,,105.0
11129,4.0,,330.0
11130,2.0,2.0,58.0
11131,2.0,1.0,54.0
11132,2.0,1.0,80.3
11133,2.0,1.0,41.18
11134,2.0,1.0,88.0
11135,3.0,2.0,90.0
11136,2.0,2.0,55.0
11137,3.0,2.0,74.93
11138,2.0,1.0,57.0
11139,5.0,2.0,240.0
11140,2.0,2.0,67.0
11141,2.0,2.0,46.0
11142,10.0,3.0,200.0
11143,3.0,2.0,58.0
11144,3.0,0.0,73.95
11145,3.0,1.0,76.0
11146,2.0,2.0,43.0
11147,4.0,3.0,345.0
11148,2.0,1.0,47.39
11149,3.0,2.0,81.0
11150,4.0,,316.0
11151,2.0,1.0,68.0
11152,3.0,2.0,200.0
11153,2.0,2.0,85.0
11154,2.0,1.0,54.0
11155,2.0,1.0,42.28
11156,2.0,2.0,40.0
11157,2.0,2.0,46.0
11158,2.0,1.0,115.0
11159,2.0,2.0,47.32
11160,6.0,3.0,150.0
11161,2.0,2.0,105.0
11162,3.0,1.0,65.0
11163,4.0,1.0,130.0
